          1,SaharaIbafon.TK_7             ,                   13708,         -1,2019-07-19 16:03:25.000,                       0,                   13708,         -1,                       0,      27.790000915527344,         -1,2019-07-19 16:03:25.000,         27.73,     27.790001,         27.82,         27.83,     27.879999,          27.9,         28.41,     32.720001,     33.490002,             0,             0,             0,             0,             0,             0,             0,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,     4,     4,     4,     4,     4,     4,     4,2019-07-19 16:01:20.000,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,1900-01-01 00:00:00.000,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,1900-01-01 00:00:00.000,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,1900-01-01 00:00:00.000,                       1,         -1,2019-07-16 12:45:39.000,                       1,         -1,2019-07-16 12:45:39.000,                       0,         -1,2019-07-16 12:45:39.000,                       0,         -1,2019-07-16 12:45:39.000,                       0,         -1,2019-07-16 12:45:39.000,                       0,         -1,2019-07-16 12:45:39.000,                       0,          0,2019-07-16 12:45:39.000,      27.790000915527344,         -1,2019-07-19 16:01:20.000,                      15,         -1,2019-07-16 12:45:39.000,                      15,         -1,2019-07-16 12:45:39.000,     0,     0,     0,    64,     -6.1336946487426758,     -6.1336946487426758,     -4.3758492469787598,     -2.1605305671691895,     -1.0802652835845947,          0,          1,   0,          0,                       0,      6216022.5199999996,      6216022.5199999996,      6216022.5199999996,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       1,               0.9989304,      6216022.5199999996,      6216022.5199999996,      6194932.5199999996,      6194932.5199999996,      6209373.8623126075,      6209373.8623126075,      6216022.5199999996,      6216022.5199999996,               6216022.5,      6188306.4201766076,      6194932.5199999996,                    3342,      1512075.3133333335,      1512075.3133333335,       1510457.997578192,      1512075.3133333335,                       0,                    ,     -166.47706604003906,     -166.47706604003906,     -118.76667022705078,     -58.639823913574219,     -29.319911956787109,     -166.29899597167969,     -166.29899597167969,     -118.63964080810547,     -58.577102661132813,     -29.288551330566406,      -2232,2019-07-19 01:59:00.003,      6282066.5933333337,1900-01-01 00:00:00.000,                       0,          0,                       0,     -4.1954601664685249,     4,     0,  4096,          0,                       0,2019-07-19 16:03:25.000,                       0,                       0,                       1,         -1,                       0,                      -1,                      -1,                      -1,                       0,                       0,                       0,          0,                       0,          0,      32768,  0,                       0,     0,                       0,                       0,      6209373.8623126075,      6216022.5199999996,  0,          2,2019-07-16 12:45:39.000,2019-07-16 12:45:39.000,  0,          0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,                   13708,                       0,          0
          2,SaharaIbafon.TK_8             ,                   13436,         -1,2019-07-19 16:03:00.000,                       0,                   13436,         -1,                       0,      27.770000457763672,         -1,2019-07-19 16:03:00.000,         27.73,         27.75,     27.799999,         27.82,         27.85,     27.879999,         30.93,     32.919998,         33.48,             0,             0,             0,             0,             0,             0,             0,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,     4,     4,     4,     4,     4,     4,     4,2019-07-19 16:01:20.000,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,1900-01-01 00:00:00.000,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,1900-01-01 00:00:00.000,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,1900-01-01 00:00:00.000,                       1,         -1,2019-07-16 12:45:39.000,                       1,         -1,2019-07-16 12:45:39.000,                       0,         -1,2019-07-16 12:45:39.000,                       0,         -1,2019-07-16 12:45:39.000,                       0,         -1,2019-07-16 12:45:39.000,                       0,         -1,2019-07-16 12:45:39.000,                       0,          0,2019-07-16 12:45:39.000,      27.770000457763672,         -1,2019-07-19 16:01:20.000,                      15,         -1,2019-07-16 12:45:39.000,                      15,         -1,2019-07-16 12:45:39.000,     0,     0,     0,    64,                       0,                       0,                       0,   1.5291740419343114E-4,   2.7655739337205887E-2,          0,          1,   0,          0,                       0,      6099329.4800000004,      6099329.4800000004,      6099329.4800000004,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       1,               0.9989304,      6099329.4800000004,      6099329.4800000004,      6078065.4800000004,      6078065.4800000004,      6092805.6371881925,      6092805.6371881925,      6099329.4800000004,      6099329.4800000004,               6099329.5,      6071564.3811625922,      6078065.4800000004,                    3614,      1636284.6866666665,      1636284.6866666665,      1634534.5165658079,      1636284.6866666665,                       0,                    ,                       0,                       0,                       0,   4.1533587500452995E-3,     0.75115203857421875,                       0,                       0,                       0,   4.1489163413643837E-3,     0.75034856796264648,      32768,2019-07-19 01:59:00.003,      6099329.4800000004,1900-01-01 00:00:00.000,                       0,          0,                       0,                       0,     4,     0,  4096,          0,                       0,2019-07-19 16:03:00.000,                       0,                       0,                       1,         -1,                       0,                      -1,                      -1,                      -1,                       0,                       0,                       0,          0,                       0,          0,      32768,  0,                       0,     0,                       0,                       0,      6092805.6371881925,      6099329.4800000004,  0,          2,2019-07-16 12:45:39.000,2019-07-16 12:45:39.000,  0,          0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,                   13436,                       0,          0
